Unnamed: 0,userId,rating,movieId
,270897.0,4.3,19995.0
322960.0,270896.0,5.0,110.0
595893.0,270896.0,5.0,858.0
1134951.0,270896.0,5.0,595.0
1638220.0,270896.0,5.0,364.0
1837907.0,270896.0,5.0,4995.0
2348773.0,270896.0,5.0,2762.0
2452785.0,270896.0,5.0,2028.0
3145710.0,270896.0,5.0,1213.0
3472830.0,270896.0,5.0,593.0
3956176.0,270896.0,5.0,318.0
4019626.0,270896.0,5.0,111.0
4066355.0,270896.0,5.0,4973.0
4118980.0,270896.0,5.0,1089.0
4618781.0,270896.0,5.0,480.0
4779255.0,270896.0,5.0,4993.0
4844298.0,270896.0,5.0,608.0
5309687.0,270896.0,5.0,296.0
5841692.0,270896.0,5.0,778.0
6467022.0,270896.0,5.0,750.0
6620372.0,270896.0,5.0,919.0
7854488.0,270896.0,5.0,2959.0
8138260.0,270896.0,5.0,4034.0
8328037.0,270896.0,5.0,1961.0
8652859.0,270896.0,5.0,4226.0
1698423.0,270896.0,4.5,1968.0
1764264.0,270896.0,4.5,8874.0
2243355.0,270896.0,4.5,4011.0
2401976.0,270896.0,4.5,2321.0
2729429.0,270896.0,4.5,509.0
2815192.0,270896.0,4.5,1073.0
3083497.0,270896.0,4.5,293.0
3385671.0,270896.0,4.5,2291.0
4933358.0,270896.0,4.5,1682.0
5967685.0,270896.0,4.5,924.0
6092195.0,270896.0,4.5,5902.0
6280676.0,270896.0,4.5,2502.0
8164804.0,270896.0,4.5,33166.0
762877.0,270896.0,4.0,223.0
1208797.0,270896.0,4.0,539.0
2669116.0,270896.0,4.0,1641.0
3009813.0,270896.0,4.0,253.0
4144626.0,270896.0,4.0,5991.0
4867921.0,270896.0,4.0,8665.0
4951830.0,270896.0,4.0,40815.0
5135300.0,270896.0,4.0,6016.0
5678482.0,270896.0,4.0,3176.0
7004289.0,270896.0,4.0,25.0
7130188.0,270896.0,4.0,17.0
7261333.0,270896.0,4.0,588.0
7473589.0,270896.0,4.0,1246.0
7907689.0,270896.0,4.0,1721.0
8403925.0,270896.0,4.0,2395.0
8428164.0,270896.0,4.0,40819.0
8491890.0,270896.0,4.0,49530.0
8598112.0,270896.0,4.0,1285.0
173160.0,270896.0,3.5,11.0
890376.0,270896.0,3.5,261.0
1015390.0,270896.0,3.5,500.0
1391930.0,270896.0,3.5,288.0
1500081.0,270896.0,3.5,377.0
1556120.0,270896.0,3.5,1573.0
2028505.0,270896.0,3.5,380.0
2701658.0,270896.0,3.5,30793.0
2898278.0,270896.0,3.5,913.0
3299643.0,270896.0,3.5,3114.0
4389921.0,270896.0,3.5,141.0
5351981.0,270896.0,3.5,8961.0
5503186.0,270896.0,3.5,1584.0
5780660.0,270896.0,3.5,587.0
6332523.0,270896.0,3.5,1653.0
7158882.0,270896.0,3.5,292.0
7392347.0,270896.0,3.5,300.0
7580924.0,270896.0,3.5,1265.0
7691182.0,270896.0,3.5,2355.0
7954928.0,270896.0,3.5,1393.0
8078480.0,270896.0,3.5,2268.0
8775847.0,270896.0,3.5,457.0
78932.0,270896.0,3.0,2054.0
1093668.0,270896.0,3.0,185.0
1354045.0,270896.0,3.0,339.0
1884991.0,270896.0,3.0,597.0
1922121.0,270896.0,3.0,586.0
2285548.0,270896.0,3.0,1580.0
2373651.0,270896.0,3.0,543.0
3204294.0,270896.0,3.0,1923.0
4202021.0,270896.0,3.0,2617.0
4364090.0,270896.0,3.0,2100.0
5371764.0,270896.0,3.0,3101.0
5630104.0,270896.0,3.0,780.0
5713799.0,270896.0,3.0,2000.0
6250392.0,270896.0,3.0,1777.0
6309188.0,270896.0,3.0,2003.0
6910481.0,270896.0,3.0,1676.0
6960729.0,270896.0,3.0,3527.0
7734575.0,270896.0,3.0,1407.0
8000676.0,270896.0,3.0,2001.0
524138.0,270896.0,2.5,788.0
1967447.0,270896.0,2.5,95.0
3723840.0,270896.0,2.5,786.0
6587543.0,270896.0,2.5,344.0
2093552.0,270896.0,2.0,19.0
5427433.0,270896.0,2.0,153.0
249525.0,270895.0,5.0,527.0
943410.0,270895.0,5.0,454.0
1884990.0,270895.0,5.0,597.0
3956175.0,270895.0,5.0,318.0
4525901.0,270895.0,5.0,150.0
5057845.0,270895.0,5.0,590.0
6587542.0,270895.0,5.0,344.0
322959.0,270895.0,4.0,110.0
1015389.0,270895.0,4.0,500.0
1208796.0,270895.0,4.0,539.0
7303712.0,270895.0,4.0,350.0
7392346.0,270895.0,4.0,300.0
8775846.0,270895.0,4.0,457.0
1093667.0,270895.0,3.0,185.0
1354044.0,270895.0,3.0,339.0
5780659.0,270895.0,3.0,587.0
3472829.0,270894.0,5.0,593.0
4844297.0,270894.0,5.0,608.0
6378421.0,270894.0,5.0,2288.0
2747651.0,270894.0,4.5,1090.0
595892.0,270894.0,4.0,858.0
2452784.0,270894.0,4.0,2028.0
3595439.0,270894.0,4.0,541.0
6224456.0,270894.0,4.0,1997.0
8378751.0,270894.0,4.0,4475.0
3956174.0,270894.0,3.5,318.0
4118979.0,270894.0,3.5,1089.0
6523104.0,270894.0,3.5,4043.0
7929807.0,270894.0,3.5,1127.0
1500080.0,270894.0,3.0,377.0
3145709.0,270894.0,3.0,1213.0
4618780.0,270894.0,3.0,480.0
5309686.0,270894.0,3.0,296.0
7526995.0,270894.0,3.0,1259.0
7580923.0,270894.0,3.0,1265.0
7854487.0,270894.0,3.0,2959.0
8652858.0,270894.0,3.0,4226.0
8775845.0,270894.0,3.0,457.0
877859.0,270894.0,2.5,260.0
1797789.0,270894.0,2.5,2118.0
4969412.0,270894.0,2.5,2165.0
5841691.0,270894.0,2.5,778.0
6130267.0,270894.0,2.5,1994.0
8138259.0,270894.0,2.5,4034.0
8525390.0,270894.0,2.5,85414.0
249524.0,270894.0,2.0,527.0
3083496.0,270894.0,2.0,293.0
3744357.0,270894.0,2.0,16.0
6176411.0,270894.0,2.0,662.0
7423507.0,270894.0,2.0,3683.0
7734574.0,270894.0,2.0,1407.0
2348772.0,270894.0,1.5,2762.0
2461660.0,270894.0,1.5,5971.0
2974968.0,270894.0,1.5,1610.0
4066354.0,270894.0,1.5,4973.0
5462343.0,270894.0,1.5,1358.0
5503185.0,270894.0,1.5,1584.0
5870587.0,270894.0,1.5,1954.0
6762991.0,270894.0,1.5,4235.0
6960728.0,270894.0,1.5,3527.0
7493662.0,270894.0,1.5,1247.0
8491889.0,270894.0,1.5,49530.0
2898277.0,270894.0,1.0,913.0
3262102.0,270894.0,1.0,968.0
2883997.0,270894.0,0.5,745.0
3692906.0,270894.0,0.5,2360.0
8830242.0,270894.0,0.5,2791.0
249523.0,270893.0,5.0,527.0
322958.0,270893.0,5.0,110.0
1328471.0,270893.0,5.0,3034.0
2243354.0,270893.0,5.0,4011.0
2384237.0,270893.0,5.0,431.0
2452783.0,270893.0,5.0,2028.0
2747650.0,270893.0,5.0,1090.0
2815191.0,270893.0,5.0,1073.0
2898276.0,270893.0,5.0,913.0
3262101.0,270893.0,5.0,968.0
3472828.0,270893.0,5.0,593.0
3956173.0,270893.0,5.0,318.0
5713798.0,270893.0,5.0,2000.0
5870586.0,270893.0,5.0,1954.0
6040781.0,270893.0,5.0,1394.0
6130266.0,270893.0,5.0,1994.0
6224455.0,270893.0,5.0,1997.0
6378420.0,270893.0,5.0,2288.0
6467021.0,270893.0,5.0,750.0
6960727.0,270893.0,5.0,3527.0
7526994.0,270893.0,5.0,1259.0
8138258.0,270893.0,5.0,4034.0
8403924.0,270893.0,5.0,2395.0
8652857.0,270893.0,5.0,4226.0
670316.0,270893.0,4.0,1645.0
2133988.0,270893.0,4.0,165.0
2573389.0,270893.0,4.0,1370.0
4202020.0,270893.0,4.0,2617.0
4225474.0,270893.0,4.0,4105.0
5630103.0,270893.0,4.0,780.0
5989426.0,270893.0,4.0,2122.0
6309187.0,270893.0,4.0,2003.0
6698684.0,270893.0,4.0,70.0
6729725.0,270893.0,4.0,2517.0
6910480.0,270893.0,4.0,1676.0
7099485.0,270893.0,4.0,2455.0
7580922.0,270893.0,4.0,1265.0
7742090.0,270893.0,4.0,1987.0
7784348.0,270893.0,4.0,1991.0
8294544.0,270893.0,4.0,4148.0
8830241.0,270893.0,4.0,2791.0
1698422.0,270893.0,3.0,1968.0
1978003.0,270893.0,3.0,606.0
2149142.0,270893.0,3.0,196.0
2192082.0,270893.0,3.0,2107.0
3388752.0,270893.0,3.0,879.0
3848280.0,270893.0,3.0,2613.0
5115223.0,270893.0,3.0,2525.0
7691181.0,270893.0,3.0,2355.0
7734573.0,270893.0,3.0,1407.0
7957602.0,270893.0,3.0,1845.0
1017836.0,270893.0,2.0,2119.0
1579304.0,270893.0,2.0,157.0
1723116.0,270893.0,2.0,330.0
4336929.0,270893.0,2.0,742.0
5464624.0,270893.0,2.0,891.0
6147000.0,270893.0,2.0,435.0
7086701.0,270893.0,2.0,1690.0
652712.0,270893.0,1.0,532.0
2830531.0,270893.0,1.0,332.0
3977919.0,270893.0,1.0,2428.0
4256970.0,270893.0,1.0,327.0
4289739.0,270893.0,1.0,2148.0
5002575.0,270893.0,1.0,2149.0
6342855.0,270893.0,1.0,1970.0
6767360.0,270893.0,1.0,2026.0
6890100.0,270893.0,1.0,1985.0
7343910.0,270893.0,1.0,1986.0
8270203.0,270893.0,1.0,1984.0
8479400.0,270893.0,1.0,1771.0
877858.0,270892.0,5.0,260.0
595891.0,270892.0,4.5,858.0
1638219.0,270892.0,4.5,364.0
2452782.0,270892.0,4.5,2028.0
3956172.0,270892.0,4.5,318.0
5309685.0,270892.0,4.5,296.0
1134950.0,270892.0,4.0,595.0
4618779.0,270892.0,4.0,480.0
6378419.0,270892.0,4.0,2288.0
7261332.0,270892.0,4.0,588.0
7580921.0,270892.0,4.0,1265.0
249522.0,270892.0,3.5,527.0
1500079.0,270892.0,3.5,377.0
1721515.0,270892.0,3.5,2058.0
1846850.0,270892.0,3.5,6283.0
2133987.0,270892.0,3.5,165.0
2348771.0,270892.0,3.5,2762.0
4334855.0,270892.0,3.5,2294.0
4668726.0,270892.0,3.5,441.0
4844296.0,270892.0,3.5,608.0
7907688.0,270892.0,3.5,1721.0
2285547.0,270892.0,3.0,1580.0
3472827.0,270892.0,3.0,593.0
5804903.0,270892.0,3.0,2289.0
7045780.0,270892.0,3.0,231.0
7158881.0,270892.0,3.0,292.0
1015388.0,270892.0,2.5,500.0
3668122.0,270892.0,2.5,592.0
5427432.0,270892.0,2.5,153.0
5630102.0,270892.0,2.5,780.0
6587541.0,270892.0,2.5,344.0
249521.0,270891.0,5.0,527.0
322957.0,270891.0,5.0,110.0
736323.0,270891.0,5.0,62.0
969738.0,270891.0,5.0,475.0
1208795.0,270891.0,5.0,539.0
3472826.0,270891.0,5.0,593.0
3956171.0,270891.0,5.0,318.0
4525900.0,270891.0,5.0,150.0
4618778.0,270891.0,5.0,480.0
5057844.0,270891.0,5.0,590.0
5466117.0,270891.0,5.0,650.0
5780658.0,270891.0,5.0,587.0
153085.0,270891.0,4.0,628.0
173159.0,270891.0,4.0,11.0
1015387.0,270891.0,4.0,500.0
1500078.0,270891.0,4.0,377.0
1516690.0,270891.0,4.0,653.0
2028504.0,270891.0,4.0,380.0
6365556.0,270891.0,4.0,140.0
7158880.0,270891.0,4.0,292.0
7303711.0,270891.0,4.0,350.0
8775844.0,270891.0,4.0,457.0
465105.0,270891.0,3.0,6.0
943409.0,270891.0,3.0,454.0
2133986.0,270891.0,3.0,165.0
3554745.0,270891.0,3.0,21.0
4986465.0,270891.0,3.0,64.0
5309684.0,270891.0,3.0,296.0
6587540.0,270891.0,3.0,344.0
7004288.0,270891.0,3.0,25.0
8268212.0,270891.0,3.0,3.0
1746300.0,270890.0,4.0,415.0
4618777.0,270890.0,4.0,480.0
2843424.0,270890.0,3.0,967.0
7286597.0,270890.0,3.0,920.0
4290593.0,270890.0,2.0,5175.0
7193874.0,270890.0,2.0,1379.0
4305138.0,270889.0,3.5,2770.0
4779254.0,270889.0,3.5,4993.0
6280675.0,270889.0,3.0,2502.0
7734572.0,270889.0,3.0,1407.0
7207026.0,270889.0,2.5,186.0
1281493.0,270889.0,2.0,832.0
2516247.0,270888.0,4.0,637.0
2625321.0,270888.0,4.0,1375.0
43397.0,270887.0,5.0,1710.0
135583.0,270887.0,5.0,8984.0
153084.0,270887.0,5.0,628.0
390977.0,270887.0,5.0,315.0
465104.0,270887.0,5.0,6.0
501540.0,270887.0,5.0,5879.0
533066.0,270887.0,5.0,7007.0
595890.0,270887.0,5.0,858.0
611730.0,270887.0,5.0,280.0
670315.0,270887.0,5.0,1645.0
770697.0,270887.0,5.0,303.0
877857.0,270887.0,5.0,260.0
890375.0,270887.0,5.0,261.0
943408.0,270887.0,5.0,454.0
1015386.0,270887.0,5.0,500.0
1038765.0,270887.0,5.0,762.0
1093666.0,270887.0,5.0,185.0
1143882.0,270887.0,5.0,1892.0
1161419.0,270887.0,5.0,1092.0
1208794.0,270887.0,5.0,539.0
1217941.0,270887.0,5.0,490.0
1238432.0,270887.0,5.0,422.0
1281492.0,270887.0,5.0,832.0
1300340.0,270887.0,5.0,105.0
1354043.0,270887.0,5.0,339.0
1454038.0,270887.0,5.0,1598.0
1500077.0,270887.0,5.0,377.0
1531665.0,270887.0,5.0,145.0
1556119.0,270887.0,5.0,1573.0
1653449.0,270887.0,5.0,8860.0
1721514.0,270887.0,5.0,2058.0
1746299.0,270887.0,5.0,415.0
1797788.0,270887.0,5.0,2118.0
1837906.0,270887.0,5.0,4995.0
1884989.0,270887.0,5.0,597.0
1967446.0,270887.0,5.0,95.0
1972331.0,270887.0,5.0,544.0
2028503.0,270887.0,5.0,380.0
2133985.0,270887.0,5.0,165.0
2149141.0,270887.0,5.0,196.0
2186541.0,270887.0,5.0,5961.0
2218020.0,270887.0,5.0,805.0
2243353.0,270887.0,5.0,4011.0
2285546.0,270887.0,5.0,1580.0
2348770.0,270887.0,5.0,2762.0
2452781.0,270887.0,5.0,2028.0
2553244.0,270887.0,5.0,200.0
2573388.0,270887.0,5.0,1370.0
2647185.0,270887.0,5.0,1687.0
2669115.0,270887.0,5.0,1641.0
2782493.0,270887.0,5.0,2105.0
2859640.0,270887.0,5.0,3175.0
2912379.0,270887.0,5.0,2162.0
2927008.0,270887.0,5.0,1049.0
2974967.0,270887.0,5.0,1610.0
3204293.0,270887.0,5.0,1923.0
3299642.0,270887.0,5.0,3114.0
3318328.0,270887.0,5.0,1396.0
3327050.0,270887.0,5.0,996.0
3472825.0,270887.0,5.0,593.0
3682286.0,270887.0,5.0,2133.0
3723839.0,270887.0,5.0,786.0
3767319.0,270887.0,5.0,2161.0
3784623.0,270887.0,5.0,1597.0
3793250.0,270887.0,5.0,71.0
3801299.0,270887.0,5.0,4958.0
3802872.0,270887.0,5.0,8870.0
3834685.0,270887.0,5.0,3981.0
3843213.0,270887.0,5.0,2046.0
3861860.0,270887.0,5.0,4639.0
3956170.0,270887.0,5.0,318.0
4175827.0,270887.0,5.0,2.0
4180113.0,270887.0,5.0,3980.0
4215961.0,270887.0,5.0,2605.0
4245138.0,270887.0,5.0,1380.0
4322329.0,270887.0,5.0,2779.0
4449838.0,270887.0,5.0,4886.0
4525899.0,270887.0,5.0,150.0
4618776.0,270887.0,5.0,480.0
4702154.0,270887.0,5.0,1894.0
4844295.0,270887.0,5.0,608.0
4867920.0,270887.0,5.0,8665.0
5006376.0,270887.0,5.0,640.0
5168319.0,270887.0,5.0,1088.0
5188519.0,270887.0,5.0,2470.0
5503184.0,270887.0,5.0,1584.0
5537645.0,270887.0,5.0,605.0
5572297.0,270887.0,5.0,4823.0
5630101.0,270887.0,5.0,780.0
5713797.0,270887.0,5.0,2000.0
5733951.0,270887.0,5.0,4939.0
5780657.0,270887.0,5.0,587.0
5786209.0,270887.0,5.0,1792.0
5914303.0,270887.0,5.0,338.0
5935933.0,270887.0,5.0,1586.0
6130265.0,270887.0,5.0,1994.0
6176410.0,270887.0,5.0,662.0
6224454.0,270887.0,5.0,1997.0
6280674.0,270887.0,5.0,2502.0
6396106.0,270887.0,5.0,992.0
6471505.0,270887.0,5.0,3763.0
6472546.0,270887.0,5.0,7348.0
6636647.0,270887.0,5.0,2841.0
6726996.0,270887.0,5.0,8968.0
6727189.0,270887.0,5.0,6961.0
6771383.0,270887.0,5.0,6593.0
6787060.0,270887.0,5.0,540.0
